%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
         291.            0.       2.22712       12.5821       12.4477        7.9399         1.384       24.0526        4.0611      0.021132 
         292.            0.       2.22142       12.5823       12.4477        7.9375         1.414       23.9122        4.0213      0.021307 
         293.            0.       2.21611       12.5825       12.4477        7.9366         1.446       23.7599        3.9714      0.021399 
         294.            0.       2.21047       12.5827       12.4477        7.9353         1.480       23.6021        3.9215      0.021516 
         295.            0.       2.20435       12.5829       12.4477        7.9337         1.514       23.4412        3.8717      0.021670 
         296.            0.       2.19774       12.5831       12.4477        7.9319         1.549       23.2777        3.8219      0.021864 
         297.            0.       2.19061       12.5833       12.4477        7.9300         1.585       23.1119        3.7721      0.022101 
         298.            0.       2.18295       12.5835       12.4477        7.9279         1.622       22.9441        3.7224      0.022385 
         299.            0.       2.17475       12.5837       12.4477        7.9257         1.659       22.7744        3.6727      0.022714 
         300.            0.       2.16598       12.5839       12.4477        7.9233         1.698       22.6030        3.6231      0.023095 
         301.            0.       2.15667       12.5840       12.4477        7.9207         1.737       22.4295        3.5735      0.023528 
         302.            0.       2.14682       12.5842       12.4477        7.9176         1.777       22.2543        3.5240      0.024012 
         303.            0.       2.13623       12.5843       12.4477        7.9143         1.815       22.0516        3.4745      0.024547 
         304.            0.       2.12725       12.5845       12.4477        7.9168         1.856       21.8123        3.3948      0.024750 
         305.            0.       2.11641       12.5846       12.4477        7.9163         1.897       21.5694        3.3252      0.025187 
         306.            0.       2.10449       12.5847       12.4477        7.9155         1.938       21.3220        3.2557      0.025730 
         307.            0.       2.09148       12.5848       12.4477        7.9142         1.978       21.0710        3.1864      0.026387 
         308.            0.       2.07732       12.5848       12.4477        7.9126         2.017       20.8202        3.1172      0.027169 
         309.            0.       2.06200       12.5848       12.4477        7.9106         2.056       20.5711        3.0481      0.028084 
         310.            0.       2.04546       12.5848       12.4477        7.9079         2.096       20.3108        2.9791      0.029133 
         311.            0.       2.02924       12.5848       12.4477        7.9072         2.147       20.1482        2.9002      0.030190 
         312.            0.       2.00070       12.5845       12.4477        7.8767         2.201       20.0453        2.9534      0.033399 
         313.            0.       1.98512       12.5845       12.4477        7.8802         2.231       19.8128        2.8643      0.034259 
         314.            0.       1.96776       12.5844       12.4477        7.8800         2.269       19.5667        2.7854      0.035381 
         315.            0.       1.94713       12.5842       12.4477        7.8751         2.308       19.3452        2.7270      0.037032 
         316.            0.       1.92466       12.5840       12.4477        7.8677         2.348       19.1324        2.6790      0.038977 
         317.            0.       1.90265       12.5838       12.4477        7.8623         2.389       18.9089        2.6208      0.040819 
         318.            0.       1.87964       12.5836       12.4477        7.8566         2.425       18.6424        2.5628      0.042768 
         319.            0.       1.85963       12.5834       12.4477        7.8591         2.462       18.3181        2.4641      0.044098 
         320.            0.       1.83613       12.5831       12.4477        7.8587         2.499       17.9918        2.3760      0.045958 
         321.            0.       1.80929       12.5828       12.4477        7.8553         2.536       17.6620        2.2984      0.048354 
         322.            0.       1.78201       12.5825       12.4477        7.8529         2.584       17.3755        2.2108      0.050838 
         323.            0.       1.74626       12.5821       12.4477        7.8371         2.638       17.1918        2.1850      0.054961 
         324.            0.       1.71030       12.5818       12.4477        7.8208         2.689       17.0247        2.1692      0.059154 
         325.            0.       1.67897       12.5815       12.4477        7.8135         2.736       16.8375        2.1225      0.062519 
         326.            0.       1.64633       12.5813       12.4477        7.8052         2.770       16.5834        2.0861      0.066085 
         327.            0.       1.62127       12.5811       12.4477        7.8136         2.788       16.1663        1.9781      0.068142 
         328.            0.       1.59774       12.5810       12.4477        7.8268         2.808       15.6494        1.8298      0.069770 
         329.            0.       1.56865       12.5808       12.4477        7.8342         2.868       15.2144        1.6824      0.072439 
         330.            0.       1.51912       12.5806       12.4477        7.8134         2.952       14.9922        1.6494      0.079404 
         331.            0.       1.46614       12.5803       12.4477        7.7880         3.030       14.8355        1.6571      0.087058 
         332.            0.       1.42306       12.5803       12.4477        7.7812         3.063       14.5379        1.6126      0.092645 
         333.            0.       1.39118       12.5804       12.4477        7.7966         3.066       14.0653        1.4760      0.095982 
         334.            0.       1.35040       12.5807       12.4477        7.8251         3.037       13.5738        1.3410      0.100995 
         335.            0.       1.29502       12.5812       12.4477        7.8440         2.980       13.1522        1.2492      0.109238 
         336.            0.       1.23265       12.5817       12.4477        7.8527         2.929       12.8057        1.1892      0.119237 
         337.            0.       1.17227       12.5822       12.4477        7.8551         2.924       12.5293        1.1391      0.129084 
         338.            0.       1.11844       12.5826       12.4477        7.8041         3.000       12.2194        1.1080      0.138008 
         339.            0.       1.06867       12.5831       12.4477        7.8042         2.997       11.8611        1.0359      0.145852 
         340.            0.       1.02040       12.5837       12.4477        7.8179         2.952       11.6057        0.9537      0.153693 
         341.            0.       0.95884       12.5840       12.4477        7.8010         3.005       11.6003        0.9645      0.164531 
         342.            0.       0.90819       12.5843       12.4477        7.7310         3.146       11.7134        1.0030      0.173024 
         343.            0.       0.86566       12.5844       12.4477        7.7011         3.274       11.9187        1.0395      0.179510 
         344.            0.       0.83139       12.5845       12.4477        7.6869         3.397       12.1772        1.0743      0.184345 
         345.            0.       0.80315       12.5845       12.4477        7.6748         3.533       12.5216        1.1181      0.188112 
         346.            0.       0.77914       12.5845       12.4477        7.6573         3.675       12.9163        1.1812      0.191166 
         347.            0.       0.76155       12.5845       12.4477        7.6429         3.784       13.2036        1.2332      0.193244 
         348.            0.       0.75113       12.5845       12.4477        7.6412         3.851       13.3556        1.2443      0.194347 
         349.            0.       0.74200       12.5845       12.4477        7.6391         3.898       13.4383        1.2553      0.195284 
         350.            0.       0.73477       12.5845       12.4477        7.6399         3.937       13.4973        1.2560      0.195989 
         351.            0.       0.72714       12.5845       12.4477        7.6371         3.973       13.5498        1.2667      0.196748 
         352.            0.       0.72109       12.5845       12.4477        7.6373         4.000       13.5776        1.2673      0.197317 
         353.            0.       0.71554       12.5845       12.4477        7.6374         4.050       13.6910        1.2678      0.197849 
         354.            0.       0.70731       12.5845       12.4477        7.6243         4.190       14.1465        1.3088      0.198777 
         355.            0.       0.69343       12.5844       12.4477        7.5807         4.417       14.9263        1.4404      0.200367 
         356.            0.       0.68279       12.5842       12.4477        7.5360         4.651       15.7123        1.5715      0.201544 
         357.            0.       0.67455       12.5841       12.4477        7.4939         4.820       16.2183        1.6924      0.202395 
         358.            0.       0.67188       12.5840       12.4477        7.4772         4.871       16.3106        1.7327      0.202655 
         359.            0.       0.67367       12.5841       12.4477        7.4830         4.867       16.2787        1.7025      0.202495 
         360.            0.       0.67410       12.5841       12.4477        7.4823         4.856       16.2224        1.6924      0.202448 
         361.            0.       0.67451       12.5840       12.4477        7.4816         4.841       16.1553        1.6824      0.202402 
         362.            0.       0.67469       12.5840       12.4477        7.4808         4.797       15.9754        1.6724      0.202356 
         363.            0.       0.67786       12.5841       12.4477        7.4963         4.677       15.5496        1.6120      0.201988 
         364.            0.       0.68534       12.5842       12.4477        7.5320         4.510       15.0026        1.4911      0.201147 
         365.            0.       0.69180       12.5843       12.4477        7.5651         4.280       14.2528        1.3803      0.200287 
         366.            0.       0.70595       12.5845       12.4477        7.6376         3.925       13.1219        1.1683      0.198254 
         367.            0.       0.72357       12.5851       12.4477        7.7524         3.470       11.5721        0.8748      0.194816 
         368.            0.       0.70241       12.5912       12.4477        8.2611         2.910       11.5156        0.5466      0.196577 
         369.            0.       0.42286       13.0565       12.4477       10.4525         1.821       15.1016        0.2733      0.263328 
