%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
         291.            0.       2.77966       13.7009       13.8874        8.2016         3.497       22.0933        4.5835      0.113459 
         292.            0.       2.76674       13.7011       13.8874        8.1938         3.508       22.0386        4.5644      0.114417 
         293.            0.       2.75390       13.7013       13.8874        8.1860         3.520       21.9860        4.5454      0.115370 
         294.            0.       2.74112       13.7015       13.8874        8.1783         3.531       21.9343        4.5263      0.116318 
         295.            0.       2.72839       13.7017       13.8874        8.1706         3.543       21.8833        4.5073      0.117262 
         296.            0.       2.71572       13.7020       13.8874        8.1630         3.554       21.8328        4.4882      0.118201 
         297.            0.       2.70310       13.7022       13.8874        8.1556         3.564       21.7828        4.4691      0.119135 
         298.            0.       2.69043       13.7024       13.8874        8.1483         3.573       21.7269        4.4501      0.120065 
         299.            0.       2.67826       13.7026       13.8874        8.1435         3.580       21.6665        4.4209      0.120889 
         300.            0.       2.66557       13.7029       13.8874        8.1364         3.589       21.6144        4.4018      0.121827 
         301.            0.       2.65293       13.7031       13.8874        8.1294         3.599       21.5646        4.3828      0.122762 
         302.            0.       2.64047       13.7033       13.8874        8.1224         3.611       21.5290        4.3637      0.123695 
         303.            0.       2.62711       13.7036       13.8874        8.1113         3.628       21.5094        4.3648      0.124834 
         304.            0.       2.61467       13.7038       13.8874        8.1026         3.643       21.4925        4.3558      0.125833 
         305.            0.       2.60201       13.7040       13.8874        8.0919         3.662       21.4870        4.3569      0.126915 
         306.            0.       2.58967       13.7042       13.8874        8.0814         3.679       21.4782        4.3580      0.127959 
         307.            0.       2.57818       13.7044       13.8874        8.0733         3.695       21.4667        4.3489      0.128867 
         308.            0.       2.56643       13.7046       13.8874        8.0631         3.713       21.4645        4.3499      0.129858 
         309.            0.       2.55503       13.7048       13.8874        8.0532         3.731       21.4655        4.3508      0.130818 
         310.            0.       2.54387       13.7050       13.8874        8.0435         3.747       21.4607        4.3517      0.131746 
         311.            0.       2.53347       13.7052       13.8874        8.0363         3.761       21.4516        4.3425      0.132548 
         312.            0.       2.52280       13.7054       13.8874        8.0270         3.778       21.4517        4.3434      0.133432 
         313.            0.       2.51236       13.7055       13.8874        8.0179         3.793       21.4475        4.3443      0.134289 
         314.            0.       2.50267       13.7057       13.8874        8.0112         3.806       21.4393        4.3350      0.135024 
         315.            0.       2.49269       13.7059       13.8874        8.0023         3.822       21.4403        4.3358      0.135842 
         316.            0.       2.48292       13.7061       13.8874        7.9935         3.836       21.4369        4.3366      0.136636 
         317.            0.       2.47384       13.7063       13.8874        7.9873         3.848       21.4296        4.3273      0.137313 
         318.            0.       2.46446       13.7064       13.8874        7.9789         3.863       21.4314        4.3281      0.138074 
         319.            0.       2.45527       13.7066       13.8874        7.9706         3.877       21.4289        4.3288      0.138813 
         320.            0.       2.44674       13.7068       13.8874        7.9648         3.888       21.4224        4.3194      0.139439 
         321.            0.       2.43790       13.7069       13.8874        7.9567         3.903       21.4250        4.3201      0.140149 
         322.            0.       2.42924       13.7071       13.8874        7.9488         3.917       21.4233        4.3208      0.140839 
         323.            0.       2.42116       13.7073       13.8874        7.9433         3.926       21.4107        4.3114      0.141419 
         324.            0.       2.41301       13.7074       13.8874        7.9379         3.931       21.3824        4.3020      0.141992 
         325.            0.       2.40569       13.7076       13.8874        7.9375         3.929       21.3363        4.2724      0.142378 
         326.            0.       2.39777       13.7078       13.8874        7.9347         3.929       21.2948        4.2529      0.142870 
         327.            0.       2.38972       13.7080       13.8874        7.9321         3.929       21.2472        4.2334      0.143367 
         328.            0.       2.38203       13.7082       13.8874        7.9318         3.925       21.1940        4.2038      0.143779 
         329.            0.       2.37375       13.7084       13.8874        7.9293         3.925       21.1490        4.1843      0.144299 
         330.            0.       2.36536       13.7086       13.8874        7.9268         3.924       21.0996        4.1648      0.144825 
         331.            0.       2.35735       13.7088       13.8874        7.9268         3.921       21.0451        4.1353      0.145264 
         332.            0.       2.34881       13.7090       13.8874        7.9245         3.922       21.0051        4.1158      0.145813 
         333.            0.       2.33977       13.7092       13.8874        7.9197         3.927       20.9719        4.1065      0.146461 
         334.            0.       2.33130       13.7094       13.8874        7.9174         3.930       20.9375        4.0870      0.147009 
         335.            0.       2.32237       13.7096       13.8874        7.9127         3.936       20.9126        4.0777      0.147655 
         336.            0.       2.31356       13.7098       13.8874        7.9080         3.943       20.8903        4.0683      0.148294 
         337.            0.       2.30484       13.7100       13.8874        7.9034         3.950       20.8690        4.0589      0.148925 
         338.            0.       2.29616       13.7102       13.8874        7.8989         3.955       20.8417        4.0495      0.149547 
         339.            0.       2.28803       13.7104       13.8874        7.8969         3.958       20.8096        4.0301      0.150069 
         340.            0.       2.27940       13.7106       13.8874        7.8926         3.964       20.7856        4.0207      0.150690 
         341.            0.       2.27087       13.7108       13.8874        7.8883         3.970       20.7637        4.0113      0.151303 
         342.            0.       2.26238       13.7110       13.8874        7.8841         3.975       20.7362        4.0019      0.151909 
         343.            0.       2.25445       13.7112       13.8874        7.8823         3.978       20.7039        3.9824      0.152414 
         344.            0.       2.24600       13.7114       13.8874        7.8783         3.983       20.6797        3.9730      0.153019 
         345.            0.       2.23764       13.7116       13.8874        7.8743         3.989       20.6576        3.9636      0.153617 
         346.            0.       2.22937       13.7118       13.8874        7.8704         3.994       20.6363        3.9542      0.154208 
         347.            0.       2.22113       13.7120       13.8874        7.8666         3.998       20.6088        3.9448      0.154793 
         348.            0.       2.21345       13.7122       13.8874        7.8652         4.000       20.5765        3.9253      0.155276 
         349.            0.       2.20524       13.7124       13.8874        7.8616         4.005       20.5521        3.9159      0.155860 
         350.            0.       2.19711       13.7125       13.8874        7.8580         4.010       20.5298        3.9064      0.156439 
         351.            0.       2.18905       13.7127       13.8874        7.8544         4.015       20.5081        3.8970      0.157011 
         352.            0.       2.18101       13.7129       13.8874        7.8510         4.018       20.4802        3.8876      0.157577 
         353.            0.       2.17355       13.7131       13.8874        7.8500         4.019       20.4473        3.8680      0.158042 
         354.            0.       2.16554       13.7133       13.8874        7.8468         4.023       20.4225        3.8586      0.158609 
         355.            0.       2.15760       13.7135       13.8874        7.8435         4.027       20.3998        3.8492      0.159170 
         356.            0.       2.14969       13.7137       13.8874        7.8404         4.030       20.3712        3.8397      0.159725 
         357.            0.       2.14235       13.7139       13.8874        7.8397         4.030       20.3377        3.8202      0.160180 
         358.            0.       2.13445       13.7141       13.8874        7.8367         4.033       20.3126        3.8107      0.160737 
         359.            0.       2.12663       13.7143       13.8874        7.8338         4.037       20.2897        3.8013      0.161288 
         360.            0.       2.11887       13.7145       13.8874        7.8310         4.041       20.2675        3.7918      0.161835 
         361.            0.       2.11118       13.7147       13.8874        7.8282         4.045       20.2457        3.7824      0.162376 
         362.            0.       2.10361       13.7149       13.8874        7.8254         4.050       20.2307        3.7729      0.162912 
         363.            0.       2.09568       13.7151       13.8874        7.8204         4.062       20.2377        3.7735      0.163539 
         364.            0.       2.08745       13.7153       13.8874        7.8130         4.076       20.2544        3.7842      0.164243 
         365.            0.       2.08008       13.7155       13.8874        7.8079         4.088       20.2625        3.7848      0.164822 
         366.            0.       2.07295       13.7156       13.8874        7.8028         4.101       20.2778        3.7854      0.165385 
         367.            0.       2.06548       13.7158       13.8874        7.7955         4.116       20.2985        3.7960      0.166023 
         368.            0.       2.05881       13.7160       13.8874        7.7905         4.127       20.3090        3.7965      0.166542 
         369.            0.       2.05229       13.7161       13.8874        7.7855         4.138       20.3165        3.7970      0.167047 
         370.            0.       2.04598       13.7163       13.8874        7.7806         4.150       20.3330        3.7975      0.167538 
         371.            0.       2.03931       13.7164       13.8874        7.7734         4.165       20.3552        3.8081      0.168106 
         372.            0.       2.03340       13.7166       13.8874        7.7684         4.176       20.3670        3.8086      0.168561 
         373.            0.       2.02760       13.7167       13.8874        7.7636         4.186       20.3759        3.8090      0.169005 
         374.            0.       2.02192       13.7169       13.8874        7.7588         4.196       20.3841        3.8094      0.169437 
         375.            0.       2.01644       13.7170       13.8874        7.7540         4.208       20.4016        3.8099      0.169859 
         376.            0.       2.01054       13.7172       13.8874        7.7470         4.221       20.4239        3.8204      0.170358 
         377.            0.       2.00523       13.7173       13.8874        7.7427         4.225       20.4296        3.8208      0.170757 
         378.            0.       2.00015       13.7174       13.8874        7.7380         4.235       20.4395        3.8211      0.171140 
         379.            0.       1.99523       13.7176       13.8874        7.7334         4.246       20.4577        3.8215      0.171516 
         380.            0.       1.98991       13.7177       13.8874        7.7265         4.259       20.4816        3.8320      0.171966 
         381.            0.       1.98527       13.7178       13.8874        7.7219         4.270       20.4954        3.8323      0.172316 
         382.            0.       1.98069       13.7180       13.8874        7.7174         4.279       20.5061        3.8327      0.172658 
         383.            0.       1.97627       13.7181       13.8874        7.7129         4.290       20.5256        3.8330      0.172994 
         384.            0.       1.97145       13.7182       13.8874        7.7060         4.303       20.5509        3.8434      0.173403 
         385.            0.       1.96729       13.7183       13.8874        7.7013         4.312       20.5656        3.8437      0.173717 
         386.            0.       1.96318       13.7184       13.8874        7.6967         4.320       20.5775        3.8440      0.174024 
         387.            0.       1.95916       13.7186       13.8874        7.6923         4.332       20.5978        3.8443      0.174327 
         388.            0.       1.95474       13.7187       13.8874        7.6856         4.345       20.6239        3.8547      0.174703 
         389.            0.       1.95093       13.7188       13.8874        7.6813         4.355       20.6387        3.8550      0.174986 
         390.            0.       1.94715       13.7189       13.8874        7.6771         4.364       20.6503        3.8553      0.175265 
         391.            0.       1.94350       13.7190       13.8874        7.6728         4.376       20.6707        3.8555      0.175538 
         392.            0.       1.93944       13.7191       13.8874        7.6662         4.390       20.6976        3.8659      0.175885 
         393.            0.       1.93596       13.7192       13.8874        7.6618         4.400       20.7070        3.8661      0.176141 
         394.            0.       1.93291       13.7193       13.8874        7.6598         4.404       20.7004        3.8563      0.176315 
         395.            0.       1.92978       13.7194       13.8874        7.6581         4.406       20.6887        3.8465      0.176491 
         396.            0.       1.92658       13.7195       13.8874        7.6566         4.405       20.6736        3.8367      0.176670 
         397.            0.       1.92337       13.7197       13.8874        7.6549         4.404       20.6583        3.8268      0.176850 
         398.            0.       1.92014       13.7198       13.8874        7.6533         4.403       20.6428        3.8170      0.177031 
         399.            0.       1.91688       13.7199       13.8874        7.6519         4.404       20.6337        3.8072      0.177217 
         400.            0.       1.91311       13.7200       13.8874        7.6483         4.407       20.6296        3.8075      0.177482 
         401.            0.       1.90985       13.7201       13.8874        7.6470         4.408       20.6165        3.7977      0.177665 
         402.            0.       1.90654       13.7202       13.8874        7.6458         4.407       20.6007        3.7879      0.177850 
         403.            0.       1.90319       13.7204       13.8874        7.6447         4.407       20.5836        3.7780      0.178037 
         404.            0.       1.89980       13.7205       13.8874        7.6437         4.407       20.5660        3.7682      0.178226 
         405.            0.       1.89638       13.7206       13.8874        7.6427         4.406       20.5479        3.7584      0.178417 
         406.            0.       1.89288       13.7207       13.8874        7.6418         4.404       20.5225        3.7486      0.178610 
         407.            0.       1.88983       13.7208       13.8874        7.6434         4.400       20.4910        3.7287      0.178725 
         408.            0.       1.88620       13.7210       13.8874        7.6427         4.398       20.4682        3.7189      0.178929 
         409.            0.       1.88250       13.7211       13.8874        7.6420         4.395       20.4402        3.7091      0.179134 
         410.            0.       1.87927       13.7212       13.8874        7.6438         4.391       20.4072        3.6893      0.179262 
         411.            0.       1.87541       13.7213       13.8874        7.6432         4.388       20.3758        3.6795      0.179478 
         412.            0.       1.87204       13.7215       13.8874        7.6451         4.383       20.3408        3.6596      0.179615 
         413.            0.       1.86806       13.7216       13.8874        7.6446         4.381       20.3152        3.6498      0.179843 
         414.            0.       1.86404       13.7217       13.8874        7.6442         4.378       20.2845        3.6401      0.180072 
         415.            0.       1.86049       13.7219       13.8874        7.6462         4.373       20.2488        3.6202      0.180221 
         416.            0.       1.85630       13.7220       13.8874        7.6459         4.369       20.2151        3.6105      0.180461 
         417.            0.       1.85261       13.7222       13.8874        7.6481         4.364       20.1784        3.5906      0.180621 
         418.            0.       1.84826       13.7223       13.8874        7.6480         4.359       20.1440        3.5809      0.180873 
         419.            0.       1.84443       13.7225       13.8874        7.6503         4.354       20.1063        3.5610      0.181043 
         420.            0.       1.83997       13.7226       13.8874        7.6503         4.352       20.0780        3.5513      0.181307 
         421.            0.       1.83548       13.7227       13.8874        7.6503         4.348       20.0451        3.5416      0.181572 
         422.            0.       1.83162       13.7229       13.8874        7.6521         4.344       20.0066        3.5217      0.181749 
         423.            0.       1.82711       13.7231       13.8874        7.6514         4.341       19.9695        3.5120      0.182019 
         424.            0.       1.82317       13.7232       13.8874        7.6530         4.338       19.9293        3.4922      0.182205 
         425.            0.       1.81854       13.7234       13.8874        7.6522         4.335       19.8912        3.4825      0.182486 
         426.            0.       1.81446       13.7235       13.8874        7.6538         4.332       19.8504        3.4627      0.182682 
         427.            0.       1.80969       13.7237       13.8874        7.6532         4.330       19.8118        3.4530      0.182975 
         428.            0.       1.80549       13.7239       13.8874        7.6549         4.326       19.7704        3.4332      0.183181 
         429.            0.       1.80057       13.7240       13.8874        7.6543         4.324       19.7312        3.4235      0.183486 
         430.            0.       1.79624       13.7242       13.8874        7.6560         4.321       19.6892        3.4037      0.183702 
         431.            0.       1.79119       13.7243       13.8874        7.6555         4.319       19.6495        3.3940      0.184018 
         432.            0.       1.78672       13.7245       13.8874        7.6574         4.316       19.6069        3.3742      0.184245 
         433.            0.       1.78149       13.7247       13.8874        7.6571         4.312       19.5592        3.3646      0.184571 
         434.            0.       1.77740       13.7249       13.8874        7.6615         4.303       19.4960        3.3347      0.184716 
         435.            0.       1.77247       13.7251       13.8874        7.6638         4.296       19.4380        3.3150      0.184972 
         436.            0.       1.76740       13.7253       13.8874        7.6662         4.289       19.3808        3.2952      0.185239 
         437.            0.       1.76219       13.7255       13.8874        7.6687         4.283       19.3239        3.2755      0.185518 
         438.            0.       1.75684       13.7257       13.8874        7.6715         4.276       19.2666        3.2558      0.185808 
         439.            0.       1.75130       13.7259       13.8874        7.6744         4.268       19.2015        3.2361      0.186108 
         440.            0.       1.74624       13.7261       13.8874        7.6800         4.257       19.1303        3.2063      0.186323 
         441.            0.       1.74031       13.7263       13.8874        7.6835         4.249       19.0672        3.1867      0.186658 
         442.            0.       1.73424       13.7265       13.8874        7.6871         4.242       19.0057        3.1670      0.187004 
         443.            0.       1.72804       13.7267       13.8874        7.6908         4.234       18.9446        3.1474      0.187362 
         444.            0.       1.72172       13.7269       13.8874        7.6947         4.227       18.8832        3.1277      0.187730 
         445.            0.       1.71525       13.7272       13.8874        7.6988         4.217       18.8141        3.1081      0.188107 
         446.            0.       1.70929       13.7274       13.8874        7.7055         4.206       18.7384        3.0784      0.188395 
         447.            0.       1.70243       13.7277       13.8874        7.7100         4.197       18.6709        3.0588      0.188808 
         448.            0.       1.69545       13.7279       13.8874        7.7147         4.188       18.6048        3.0392      0.189232 
         449.            0.       1.68837       13.7281       13.8874        7.7196         4.180       18.5388        3.0197      0.189665 
         450.            0.       1.68118       13.7284       13.8874        7.7246         4.172       18.4723        3.0001      0.190109 
         451.            0.       1.67385       13.7286       13.8874        7.7297         4.161       18.3978        2.9806      0.190561 
         452.            0.       1.66710       13.7289       13.8874        7.7376         4.149       18.3166        2.9509      0.190918 
         453.            0.       1.65963       13.7292       13.8874        7.7433         4.154       18.2956        2.9314      0.191412 
         454.            0.       1.64840       13.7294       13.8874        7.7329         4.177       18.3470        2.9725      0.192529 
         455.            0.       1.63973       13.7296       13.8874        7.7304         4.179       18.3252        2.9832      0.193249 
         456.            0.       1.63520       13.7299       13.8874        7.7431         4.156       18.2151        2.9333      0.193321 
         457.            0.       1.63020       13.7302       13.8874        7.7563         4.135       18.0999        2.8834      0.193430 
         458.            0.       1.62256       13.7304       13.8874        7.7624         4.122       18.0142        2.8639      0.193910 
         459.            0.       1.61491       13.7307       13.8874        7.7684         4.114       17.9379        2.8444      0.194398 
         460.            0.       1.60713       13.7310       13.8874        7.7744         4.104       17.8492        2.8249      0.194893 
         461.            0.       1.60062       13.7313       13.8874        7.7857         4.085       17.7340        2.7852      0.195178 
         462.            0.       1.59360       13.7316       13.8874        7.7973         4.062       17.6017        2.7455      0.195500 
         463.            0.       1.58688       13.7320       13.8874        7.8116         4.032       17.4505        2.6957      0.195742 
         464.            0.       1.57947       13.7323       13.8874        7.8264         3.998       17.2902        2.6460      0.196043 
         465.            0.       1.57136       13.7327       13.8874        7.8419         3.968       17.1397        2.5964      0.196416 
         466.            0.       1.56108       13.7331       13.8874        7.8526         3.948       17.0211        2.5671      0.197108 
         467.            0.       1.54983       13.7335       13.8874        7.8606         3.933       16.9228        2.5480      0.197956 
         468.            0.       1.53859       13.7339       13.8874        7.8685         3.918       16.8229        2.5288      0.198805 
         469.            0.       1.52808       13.7343       13.8874        7.8792         3.894       16.6952        2.4995      0.199530 
         470.            0.       1.51893       13.7347       13.8874        7.8953         3.868       16.5517        2.4500      0.200028 
         471.            0.       1.50758       13.7352       13.8874        7.9063         3.850       16.4334        2.4209      0.200858 
         472.            0.       1.49526       13.7356       13.8874        7.9144         3.837       16.3335        2.4018      0.201847 
         473.            0.       1.48300       13.7360       13.8874        7.9225         3.823       16.2312        2.3828      0.202832 
         474.            0.       1.47153       13.7365       13.8874        7.9333         3.799       16.0920        2.3537      0.203679 
         475.            0.       1.46232       13.7370       13.8874        7.9522         3.769       15.9160        2.2942      0.204154 
         476.            0.       1.45131       13.7375       13.8874        7.9684         3.741       15.7454        2.2449      0.204874 
         477.            0.       1.43872       13.7380       13.8874        7.9819         3.719       15.5937        2.2058      0.205830 
         478.            0.       1.42481       13.7385       13.8874        7.9926         3.702       15.4589        2.1770      0.206992 
         479.            0.       1.41071       13.7391       13.8874        8.0032         3.682       15.3115        2.1482      0.208178 
         480.            0.       1.39822       13.7397       13.8874        8.0192         3.658       15.1377        2.0991      0.209100 
         481.            0.       1.38494       13.7403       13.8874        8.0353         3.633       14.9546        2.0501      0.210121 
         482.            0.       1.37081       13.7409       13.8874        8.0515         3.609       14.7672        2.0013      0.211255 
         483.            0.       1.35588       13.7416       13.8874        8.0676         3.589       14.5845        1.9525      0.212504 
         484.            0.       1.33918       13.7422       13.8874        8.0808         3.568       14.4049        1.9140      0.214029 
         485.            0.       1.32295       13.7429       13.8874        8.0972         3.550       14.2227        1.8655      0.215472 
         486.            0.       1.30493       13.7437       13.8874        8.1111         3.534       14.0515        1.8272      0.217205 
         487.            0.       1.28650       13.7444       13.8874        8.1249         3.516       13.8735        1.7890      0.219006 
         488.            0.       1.26868       13.7451       13.8874        8.1414         3.493       13.6704        1.7407      0.220704 
         489.            0.       1.25105       13.7459       13.8874        8.1604         3.468       13.4442        1.6824      0.222359 
         490.            0.       1.23221       13.7468       13.8874        8.1789         3.453       13.2359        1.6242      0.224225 
         491.            0.       1.20908       13.7476       13.8874        8.1881         3.448       13.0843        1.5968      0.226842 
         492.            0.       1.18529       13.7484       13.8874        8.1944         3.451       12.9639        1.5796      0.229605 
         493.            0.       1.16243       13.7492       13.8874        8.2009         3.452       12.8454        1.5622      0.232240 
         494.            0.       1.14152       13.7500       13.8874        8.2105         3.451       12.7164        1.5346      0.234578 
         495.            0.       1.12101       13.7507       13.8874        8.2200         3.452       12.5947        1.5069      0.236882 
         496.            0.       1.09982       13.7514       13.8874        8.2263         3.455       12.4889        1.4893      0.239326 
         497.            0.       1.07943       13.7521       13.8874        8.2325         3.456       12.3787        1.4717      0.241662 
         498.            0.       1.06078       13.7528       13.8874        8.2419         3.450       12.2444        1.4437      0.243733 
         499.            0.       1.04334       13.7535       13.8874        8.2540         3.442       12.1005        1.4056      0.245628 
         500.            0.       1.02449       13.7542       13.8874        8.2627         3.440       11.9760        1.3778      0.247774 
         501.            0.       1.00463       13.7549       13.8874        8.2682         3.427       11.8265        1.3601      0.250084 
         502.            0.       0.98946       13.7556       13.8874        8.2865         3.387       11.5839        1.3016      0.251636 
         503.            0.       0.97596       13.7564       13.8874        8.3123         3.356       11.3281        1.2129      0.252914 
         504.            0.       0.95326       13.7572       13.8874        8.3214         3.345       11.1410        1.1758      0.255769 
         505.            0.       0.92885       13.7580       13.8874        8.3278         3.336       10.9673        1.1489      0.258930 
         506.            0.       0.90692       13.7588       13.8874        8.3410         3.312       10.7418        1.1017      0.261680 
         507.            0.       0.88703       13.7597       13.8874        8.3657         3.269       10.4406        1.0241      0.264091 
         508.            0.       0.86602       13.7607       13.8874        8.3925         3.216       10.0890        0.9268      0.266762 
         509.            0.       0.83793       13.7619       13.8874        8.4097         3.139        9.6738        0.8409      0.270896 
         510.            0.       0.80708       13.7636       13.8874        8.5019         2.932        9.1829        0.7157      0.275718 
         511.            0.       0.72243       13.7677       13.8874        9.1617         2.077        9.0928        0.5524      0.292376 
         512.            0.       0.63717       13.7699       13.8874        9.4095         1.252        9.0130        0.4720      0.312002 
         513.            0.       0.54852       13.7594       13.8874        9.1913         0.509        9.1026        0.4622      0.332177 
         514.            0.       0.49158       13.7570       13.8874        9.1269         0.150        8.9901        0.4339      0.343939 
         515.            0.       0.45415       13.7638       13.8874        9.3367         0.329        9.1261        0.3716      0.351644 
